Date,Judge,Url
03-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/5711/5711_2020_36_1501_26636_Judgement_03-Mar-2021.pdf
08-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/5750/5750_2020_36_1502_26738_Judgement_08-Mar-2021.pdf
22-11-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2021/5765/5765_2021_43_1501_31439_Judgement_22-Nov-2021.pdf
22-11-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2021/5765/5765_2021_43_1501_31439_Judgement_22-Nov-2021_HIN.pdf
12-11-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2021/5825/5825_2021_43_1502_31201_Judgement_12-Nov-2021.pdf
12-03-2021,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,https://main.sci.gov.in/supremecourt/2021/5892/5892_2021_33_1501_26888_Judgement_12-Mar-2021.pdf
08-07-2021,HON'BLE MR. JUSTICE VINEET SARAN,https://main.sci.gov.in/supremecourt/2021/5908/5908_2021_41_14_28296_Judgement_08-Jul-2021.pdf
27-09-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2016/6009/6009_2016_43_1501_30333_Judgement_27-Sep-2021.pdf
29-09-2021,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2011/6120/6120_2011_35_1501_30420_Judgement_29-Sep-2021.pdf
01-10-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2019/6127/6127_2019_42_1502_30503_Judgement_01-Oct-2021.pdf
01-10-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt_vernacular/2019/6127/6127_2019_42_1502_30503_Judgement_01-Oct-2021_GUJ.pdf
12-02-2021,HON'BLE MR. JUSTICE V. RAMASUBRAMANIAN,https://main.sci.gov.in/supremecourt/2016/6134/6134_2016_45_1501_26144_Judgement_12-Feb-2021.pdf
13-11-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/6282/6282_2020_43_1501_31226_Judgement_13-Nov-2021.pdf
13-11-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2020/6282/6282_2020_43_1501_31226_Judgement_13-Nov-2021_HIN.pdf
09-04-2021,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,https://main.sci.gov.in/supremecourt/2021/6309/6309_2021_33_1501_27427_Judgement_09-Apr-2021.pdf
09-04-2021,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,https://main.sci.gov.in/supremecourt_vernacular/2021/6309/6309_2021_33_1501_27427_Judgement_09-Apr-2021_ORI.pdf
28-09-2021,HON'BLE MR. JUSTICE V. RAMASUBRAMANIAN,https://main.sci.gov.in/supremecourt/2010/6325/6325_2010_11_1501_30395_Judgement_28-Sep-2021.pdf
03-12-2021,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2020/6478/6478_2020_46_1501_31810_Judgement_03-Dec-2021.pdf
19-07-2021,nan,https://main.sci.gov.in/supremecourt/2021/6507/6507_2021_35_29_28562_Order_19-Jul-2021.pdf
13-12-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2020/6512/6512_2020_36_1502_32086_Judgement_13-Dec-2021.pdf
25-03-2021,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt/2018/6592/6592_2018_37_1502_27280_Judgement_25-Mar-2021.pdf
28-10-2021,HON'BLE MR. JUSTICE A.M. KHANWILKAR,https://main.sci.gov.in/supremecourt/2016/6641/6641_2016_3_1501_30887_Judgement_28-Oct-2021.pdf
14-12-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2017/6643/6643_2017_12_1502_32116_Judgement_14-Dec-2021.pdf
17-08-2021,HON'BLE MR. JUSTICE S. ABDUL NAZEER,https://main.sci.gov.in/supremecourt/2016/6725/6725_2016_37_1501_29338_Judgement_17-Aug-2021.pdf
29-06-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/6735/6735_2021_35_13_28105_Judgement_29-Jun-2021.pdf
29-06-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt_vernacular/2021/6735/6735_2021_35_13_28105_Judgement_29-Jun-2021_ORI.pdf
29-11-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2014/6862/6862_2014_31_1501_31723_Judgement_29-Nov-2021.pdf
31-08-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2021/6954/6954_2021_36_1502_29604_Judgement_31-Aug-2021.pdf
04-03-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2020/6972/6972_2020_39_1501_26760_Judgement_04-Mar-2021.pdf
16-08-2021,HON'BLE MR. JUSTICE NAVIN SINHA,https://main.sci.gov.in/supremecourt/2020/7071/7071_2020_38_1501_29329_Order_16-Aug-2021.pdf
28-10-2021,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2021/7136/7136_2021_14_1502_30896_Judgement_28-Oct-2021.pdf
21-09-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/7326/7326_2020_13_1502_30200_Judgement_21-Sep-2021.pdf
05-01-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt/2020/7419/7419_2020_36_1502_25235_Judgement_05-Jan-2021.pdf
09-04-2021,nan,https://main.sci.gov.in/supremecourt/2021/7470/7470_2021_36_32_27430_Order_09-Apr-2021.pdf
23-09-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2017/7506/7506_2017_13_1502_30224_Judgement_23-Sep-2021.pdf
29-10-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/7513/7513_2021_34_1501_30972_Judgement_29-Oct-2021.pdf
03-12-2021,HON'BLE MR. JUSTICE ABHAY S. OKA,https://main.sci.gov.in/supremecourt/2020/7559/7559_2020_44_52_31807_Judgement_03-Dec-2021.pdf
10-08-2021,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,https://main.sci.gov.in/supremecourt/2017/7585/7585_2017_32_1501_29152_Judgement_10-Aug-2021.pdf
10-12-2021,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2010/7607/7607_2010_44_1501_32013_Judgement_10-Dec-2021.pdf
19-03-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2020/7628/7628_2020_39_1501_27174_Judgement_19-Mar-2021.pdf
09-09-2021,HON'BLE MR. JUSTICE HRISHIKESH ROY,https://main.sci.gov.in/supremecourt/2011/7693/7693_2011_33_1501_29896_Judgement_09-Sep-2021.pdf
16-11-2021,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2009/7703/7703_2009_13_1501_31329_Judgement_16-Nov-2021.pdf
16-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/7940/7940_2020_34_1501_27024_Judgement_16-Mar-2021.pdf
21-10-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2017/7963/7963_2017_6_1501_30772_Judgement_21-Oct-2021.pdf
20-09-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2021/7992/7992_2021_43_9_30172_Order_20-Sep-2021.pdf
28-06-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt/2020/8048/8048_2020_36_1501_28087_Judgement_28-Jun-2021.pdf
15-04-2021,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,https://main.sci.gov.in/supremecourt/2021/8136/8136_2021_33_1501_27520_Judgement_15-Apr-2021.pdf
16-11-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/8299/8299_2021_2_1002_31251_Judgement_16-Nov-2021.pdf
17-03-2021,nan,https://main.sci.gov.in/supremecourt/2011/8326/8326_2011_39_105_26936_Order_17-Mar-2021.pdf
26-10-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/8403/8403_2020_13_1504_30924_Judgement_26-Oct-2021.pdf
05-01-2021,HON'BLE MR. JUSTICE A.M. KHANWILKAR,https://main.sci.gov.in/supremecourt/2020/8430/8430_2020_34_1501_25340_Judgement_05-Jan-2021.pdf
17-09-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/8469/8469_2020_43_1501_30132_Judgement_17-Sep-2021.pdf
17-12-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2020/8504/8504_2020_42_1501_32215_Judgement_17-Dec-2021.pdf
11-12-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/8507/8507_2021_34_1501_32022_Judgement_11-Dec-2021.pdf
13-04-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/8524/8524_2020_36_1501_27516_Judgement_13-Apr-2021.pdf
13-04-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt_vernacular/2020/8524/8524_2020_6_1501_27516_Judgement_13-Apr-2021_HIN.pdf
28-10-2021,HON'BLE MR. JUSTICE V. RAMASUBRAMANIAN,https://main.sci.gov.in/supremecourt/2015/8683/8683_2015_11_1501_30909_Judgement_28-Oct-2021.pdf
20-09-2021,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2019/8777/8777_2019_47_1501_30176_Judgement_20-Sep-2021.pdf
11-12-2021,nan,https://main.sci.gov.in/supremecourt/2019/8803/8803_2019_34_14_32022_Order_11-Dec-2021.pdf
14-09-2021,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2017/8824/8824_2017_35_1501_30049_Judgement_14-Sep-2021.pdf
06-07-2021,nan,https://main.sci.gov.in/supremecourt/2016/8911/8911_2016_32_10_28267_Order_06-Jul-2021.pdf
05-01-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2019/8976/8976_2019_32_19_25229_Judgement_05-Jan-2021.pdf
01-09-2021,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/9031/9031_2021_35_1503_29713_Judgement_01-Sep-2021.pdf
03-03-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt/2018/9036/9036_2018_37_1501_26627_Judgement_03-Mar-2021.pdf
01-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/9117/9117_2020_36_4_26554_Judgement_01-Mar-2021.pdf
26-07-2021,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/9171/9171_2021_40_30_28762_Judgement_26-Jul-2021.pdf
13-12-2021,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2009/9222/9222_2009_46_1501_32097_Judgement_13-Dec-2021.pdf
20-10-2021,HON'BLE MRS. JUSTICE B.V. NAGARATHNA,https://main.sci.gov.in/supremecourt/2010/9233/9233_2010_34_67_30720_Judgement_20-Oct-2021.pdf
17-09-2021,nan,https://main.sci.gov.in/supremecourt/2021/9247/9247_2021_34_41_30121_Order_17-Sep-2021.pdf
17-09-2021,nan,https://main.sci.gov.in/supremecourt_vernacular/2021/9247/9247_2021_3_5926-5926_2021_Judgement_17-Sep-2021_HIN.pdf
12-11-2021,nan,https://main.sci.gov.in/supremecourt/2020/9485/9485_2020_40_26_31197_Order_12-Nov-2021.pdf
06-07-2021,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/9546/9546_2021_32_1501_28267_Judgement_06-Jul-2021.pdf
15-09-2021,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2020/9559/9559_2020_5_1501_30153_Judgement_15-Sep-2021.pdf
14-12-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2019/9608/9608_2019_12_1503_32116_Judgement_14-Dec-2021.pdf
24-08-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2019/9610/9610_2019_32_1_29504_Judgement_24-Aug-2021.pdf
15-03-2021,nan,https://main.sci.gov.in/supremecourt/2020/9620/9620_2020_36_22_26964_Order_15-Mar-2021.pdf
16-04-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/9631/9631_2020_31_501_27616_Judgement_16-Apr-2021.pdf
05-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/9660/9660_2020_36_5_26705_Judgement_05-Mar-2021.pdf
05-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt_vernacular/2020/9660/9660_2020_36_5_26705_Judgement_05-Mar-2021_ORI.pdf
29-10-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2019/9720/9720_2019_43_1501_30982_Judgement_29-Oct-2021.pdf
29-10-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2019/9720/9720_2019_43_1501_30982_Judgement_29-Oct-2021_URD.pdf
09-12-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/9787/9787_2021_4_8_31946_Judgement_09-Dec-2021.pdf
13-09-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2019/9815/9815_2019_35_1501_29956_Judgement_13-Sep-2021.pdf
04-10-2021,HON'BLE MR. JUSTICE SURYA KANT,https://main.sci.gov.in/supremecourt/2021/9845/9845_2021_31_1501_30517_Judgement_04-Oct-2021.pdf
17-12-2021,HON'BLE MR. JUSTICE V. RAMASUBRAMANIAN,https://main.sci.gov.in/supremecourt/2021/9928/9928_2021_41_1501_32214_Judgement_17-Dec-2021.pdf
20-04-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2017/9999/9999_2017_31_1504_27750_Judgement_20-Apr-2021.pdf
26-07-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2018/10032/10032_2018_35_1501_28757_Judgement_26-Jul-2021.pdf
24-09-2021,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2010/10061/10061_2010_44_1501_30301_Judgement_24-Sep-2021.pdf
16-11-2021,nan,https://main.sci.gov.in/supremecourt/2019/10181/10181_2019_8_1_31346_Order_16-Nov-2021.pdf
02-08-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2021/10328/10328_2021_37_1501_28962_Judgement_02-Aug-2021.pdf
08-10-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/10354/10354_2020_34_1503_30692_Judgement_08-Oct-2021.pdf
24-08-2021,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/10376/10376_2021_38_1501_29510_Judgement_24-Aug-2021.pdf
23-07-2021,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/10410/10410_2021_39_10_28717_Judgement_23-Jul-2021.pdf
05-01-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt/2019/10528/10528_2019_36_1501_25235_Judgement_05-Jan-2021.pdf
16-12-2021,HON'BLE MR. JUSTICE A.S. BOPANNA,https://main.sci.gov.in/supremecourt/2013/10529/10529_2013_1_102_32250_Judgement_16-Dec-2021.pdf
03-12-2021,HON'BLE MR. JUSTICE ABHAY S. OKA,https://main.sci.gov.in/supremecourt/2019/10532/10532_2019_44_47_31807_Judgement_03-Dec-2021.pdf
24-08-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2021/10547/10547_2021_34_1502_29489_Judgement_24-Aug-2021.pdf
08-12-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/10549/10549_2020_2_1502_32062_Judgement_08-Dec-2021.pdf
23-09-2021,HON'BLE MR. JUSTICE A.S. BOPANNA,https://main.sci.gov.in/supremecourt/2010/10571/10571_2010_13_1503_30224_Judgement_23-Sep-2021.pdf
08-12-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/10593/10593_2021_2_1002_31872_Judgement_08-Dec-2021.pdf
23-09-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/10651/10651_2021_31_301_30354_Judgement_23-Sep-2021.pdf
14-07-2021,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2021/10688/10688_2021_36_1501_28573_Judgement_14-Jul-2021.pdf
04-10-2021,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt/2021/10696/10696_2021_32_35_30535_Judgement_04-Oct-2021.pdf
27-09-2021,HON'BLE MR. JUSTICE ABHAY S. OKA,https://main.sci.gov.in/supremecourt/2018/10748/10748_2018_44_58_30358_Judgement_27-Sep-2021.pdf
13-07-2021,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2014/10770/10770_2014_37_104_28469_Judgement_13-Jul-2021.pdf
10-12-2021,HON'BLE MRS. JUSTICE B.V. NAGARATHNA,https://main.sci.gov.in/supremecourt/2009/10780/10780_2009_43_1502_32012_Judgement_10-Dec-2021.pdf
15-12-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2018/10785/10785_2018_12_1501_32117_Judgement_15-Dec-2021.pdf
15-12-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt_vernacular/2018/10785/10785_2018_03_2899_2899_2021_Judgement_15-Dec-2021_HIN.pdf
08-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/10787/10787_2020_31_1501_26732_Judgement_08-Mar-2021.pdf
17-08-2021,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2015/10804/10804_2015_42_1502_29369_Judgement_17-Aug-2021.pdf
29-09-2021,HON'BLE MR. JUSTICE ANIRUDDHA BOSE,https://main.sci.gov.in/supremecourt/2020/10825/10825_2020_9_1501_30557_Judgement_29-Sep-2021.pdf
31-05-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/11001/11001_2021_35_301_28040_Judgement_31-May-2021.pdf
31-05-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/11001/11001_2021_35_301_27825_Judgement_30-Apr-2021.pdf
02-09-2021,HON'BLE MR. JUSTICE A.S. BOPANNA,https://main.sci.gov.in/supremecourt/2010/11078/11078_2010_31_1501_29774_Judgement_02-Sep-2021.pdf
03-09-2021,HON'BLE MR. JUSTICE KRISHNA MURARI,https://main.sci.gov.in/supremecourt/2019/11081/11081_2019_37_1501_29764_Judgement_03-Sep-2021.pdf
07-05-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2010/11126/11126_2010_31_1501_28001_Judgement_07-May-2021.pdf
08-12-2021,HON'BLE MR. JUSTICE A.S. BOPANNA,https://main.sci.gov.in/supremecourt/2011/11135/11135_2011_1_1502_31895_Judgement_08-Dec-2021.pdf
23-03-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/11162/11162_2020_35_1501_27212_Judgement_23-Mar-2021.pdf
29-10-2021,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2010/11172/11172_2010_44_1501_30983_Judgement_29-Oct-2021.pdf
11-08-2021,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/11182/11182_2021_32_1502_29166_Judgement_11-Aug-2021.pdf
05-04-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2013/11190/11190_2013_39_1501_27289_Judgement_05-Apr-2021.pdf
13-05-2021,HON'BLE MR. JUSTICE VINEET SARAN,https://main.sci.gov.in/supremecourt/2021/11286/11286_2021_40_10_28018_Judgement_13-May-2021.pdf
03-08-2021,HON'BLE MR. JUSTICE HRISHIKESH ROY,https://main.sci.gov.in/supremecourt/2019/11298/11298_2019_37_1501_28989_Judgement_03-Aug-2021.pdf
25-05-2021,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2018/11340/11340_2018_40_21_28028_Judgement_25-May-2021.pdf
03-08-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2019/11344/11344_2019_37_9_29008_Judgement_03-Aug-2021.pdf
03-08-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt_vernacular/2019/11344/11344_2019_37_9_29008_Judgement_03-Aug-2021_HIN.pdf
12-07-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/11391/11391_2021_31_1501_28387_Judgement_12-Jul-2021.pdf
13-11-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/11440/11440_2020_43_1502_31226_Judgement_13-Nov-2021.pdf
06-05-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/11474/11474_2021_35_1502_27915_Judgement_06-May-2021.pdf
06-05-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt_vernacular/2021/11474/11474_2021_35_1502_27915_Judgement_06-May-2021_TAM.pdf
28-07-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/11510/11510_2021_35_1501_28812_Judgement_28-Jul-2021.pdf
30-06-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2021/11514/11514_2021_36_1503_28108_Judgement_30-Jun-2021.pdf
29-10-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/11519/11519_2020_43_1502_30982_Judgement_29-Oct-2021.pdf
11-12-2021,nan,https://main.sci.gov.in/supremecourt/2019/11553/11553_2019_34_15_32022_Order_11-Dec-2021.pdf
03-09-2021,nan,https://main.sci.gov.in/supremecourt/2020/11555/11555_2020_34_22_29760_Order_03-Sep-2021.pdf
16-12-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/11690/11690_2020_2_8_32153_Judgement_16-Dec-2021.pdf
29-06-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt/2020/11706/11706_2020_36_1501_28166_Judgement_29-Jun-2021.pdf
19-01-2021,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2020/11745/11745_2020_31_1501_25558_Judgement_19-Jan-2021.pdf
06-09-2021,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2018/11753/11753_2018_41_1502_29828_Judgement_06-Sep-2021.pdf
15-03-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/11832/11832_2020_36_1502_26964_Judgement_15-Mar-2021.pdf
07-10-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2019/11876/11876_2019_2_101_30675_Judgement_07-Oct-2021.pdf
09-04-2021,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2015/11913/11913_2015_38_1504_27432_Judgement_09-Apr-2021.pdf
08-04-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2019/11974/11974_2019_31_1501_27493_Judgement_08-Apr-2021.pdf
25-11-2021,nan,https://main.sci.gov.in/supremecourt/2018/11979/11979_2018_13_3_31572_Order_25-Nov-2021.pdf
04-10-2021,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt/2020/11980/11980_2020_32_2_30535_Judgement_04-Oct-2021.pdf
27-09-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/11992/11992_2021_34_1501_30324_Judgement_27-Sep-2021.pdf
09-07-2021,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2020/12097/12097_2020_37_1502_28343_Judgement_09-Jul-2021.pdf
09-07-2021,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt_vernacular/2020/12097/12097_2020_37_1502_28343_Judgement_09-Jul-2021_HIN.pdf
13-09-2021,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2009/12153/12153_2009_42_1501_29965_Judgement_13-Sep-2021.pdf
02-08-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/12165/12165_2021_33_1502_28957_Judgement_02-Aug-2021.pdf
15-09-2021,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2021/12177/12177_2021_5_1502_30153_Judgement_15-Sep-2021.pdf
22-04-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/12200/12200_2020_31_301_27757_Judgement_22-Apr-2021.pdf
03-06-2021,HON'BLE MR. JUSTICE A.M. KHANWILKAR,https://main.sci.gov.in/supremecourt/2011/12217/12217_2011_34_1501_28052_Judgement_03-Jun-2021.pdf
01-09-2021,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/12226/12226_2021_35_1504_29713_Judgement_01-Sep-2021.pdf
20-07-2021,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/12228/12228_2021_40_1501_28636_Judgement_20-Jul-2021.pdf
08-12-2021,HON'BLE MR. JUSTICE S. ABDUL NAZEER,https://main.sci.gov.in/supremecourt/2013/12242/12242_2013_7_1501_31926_Judgement_08-Dec-2021.pdf
17-09-2021,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2021/12246/12246_2021_36_1501_30124_Judgement_17-Sep-2021.pdf
30-06-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt/2012/12251/12251_2012_36_1501_28108_Judgement_30-Jun-2021.pdf
30-06-2021,HON'BLE MR. JUSTICE ASHOK BHUSHAN,https://main.sci.gov.in/supremecourt_vernacular/2012/12251/12251_2012_36_1501_28108_Judgement_30-Jun-2021_TAM.pdf
14-12-2021,HON'BLE MR. JUSTICE R. SUBHASH REDDY,https://main.sci.gov.in/supremecourt/2013/12262/12262_2013_12_1501_32116_Judgement_14-Dec-2021.pdf
05-01-2021,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2017/12394/12394_2017_33_1501_25288_Judgement_05-Jan-2021.pdf
